submission_file_name,case_id,assessment_id,question_id,submission_id,question_number,question_text,total_marks,marking_guide,student_answer,human_mark,strategy_route,version_tag,requires_human_review,ai_mark,ai_justification,answer_point,answer_reason,working_point,working_reason,run in eval,match,image_url,q32_image_description,Marking guide image,q32_part_1_mark,q32_part_2_mark,q32_breakdown
626662,195940,4287,45152,17343,26,"<p>F = 4x² – 3x + 1 and G = –2x² + 5. Find the trinomial that represents H, if H = 3G – F.</p>",2,"Answer and breakdown: -10x² + 3x + 14 or equivalent

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final simplified expression is equivalent to -10x² + 3x + 14 or equivalent and work is correct.
* 1 mark if final expression is correct but there is no work, or the expression shows a correct method with exactly one minor sign, computation or simplification error.
* 0 marks if any other response.",H=3G-F -> H=3(-2x^2+5) - (4x^2-3x+1)\nH=-6x^2+15-4x^2+3x-1 -> H=-10x^2+3x+14,2,A0,,,2,Correct expansion and subtraction gives simplified H = -10x^2 + 3x + 14 with correct work shown.,,,,,TRUE,,,,,,,
626662,195942,4287,45153,17343,27,<p>Algebraically determine the zeros of the function f(x) = x² – 4x + 3.</p>,2,"Answer and breakdown: x=1 and x=3

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if both solutions 1 and 3 given correctly, with an algebraic method shown (for example factoring, quadratic formula or completing the square).
* 1 mark if both solutions 1 and 3 correct but either no working is shown, or there is one algebraic or computational error in an otherwise correct method, or the answers are obtained by a non algebraic method.
* 0 marks if any other response or incorrect due to two or more errors.","(x-3)(x-1)=0\nx-3=0 -> 3-3=0 -> x=3\nx-1=0 -> 1-1=0 -> x=1\nx=3, x=1",2,A0,,,2,"Student correctly factored and solved to obtain zeros x=3 and x=1, showing an algebraic method with no distinct errors.",,,,,TRUE,,,,,,,
626662,195944,4287,45154,17343,28,"<p>In February 2021, the state of Texas saw one of the worst snowstorms in its history. Snowfall totals recorded in Dallas, TX are shown in the table below.</p><p>| Dallas, TX |<br>|---|---|<br>| Time | Snow (inches) |<br>| 1 a.m. | 1 |<br>| 3 a.m. | 5 |<br>| 6 a.m. | 11 |<br>| 12 noon | 33 |<br>| 3 p.m. | 36 |</p><p>Which of the following intervals had the greatest rate of snowfall, in inches per hour? 1 a.m. to 12 noon or 6 a.m. to 3 p.m. Justify your answer.</p>",2,"Answer and breakdown: 1 a.m. to 12 noon

* 2 marks if states the interval 1 a.m. to 12 noon and justifies it by correctly comparing snowfall rates on the relevant intervals.
* 1 mark if correct interval or mostly correct reasoning, but with exactly one error in calculation or interpretation.
* 0 marks if any other response.","The interval 6 a.m. to 3 p.m. had the greatest rate of snowfall. 6 a.m. to 3 p.m. was a 9 hour interval with 80 inches of snow, which is 8.89 inches of snow per hour. 1 a.m. to 12 noon was an 11 hour interval with 50 inches of snow, which is 4.55 inches of snow per hour. 8.89 inches of snow per hour is a greater rate of snowfall compared to 4.55 inches of snow per hour.",0,A0,,,0,"Student chose 6 a.m. to 3 p.m., but correct interval is 1 a.m. to 12 noon. Calculations and conclusion are not aligned with marking guide.",,,,,TRUE,,,,,,,
626662,195946,4287,45155,17343,29,"<p>The gravitational force between two objects can be calculated using the formula Fg = (GM₁M₂)/r². In the formula, G is called the gravitational constant. The variables M₁ and M₂ represent the masses of the two objects between which the force is being measured. Lastly, r is the distance between the objects. Solve for the positive value of r, in terms of the other variables.</p>",2,"Answer and breakdown: r = √((GM₁M₂)/Fg)

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final expression equivalent to r = √((GM₁M₂)/Fg) with correct rearrangement steps. r cannot be written in uppercase.
* 1 mark if expression is almost correct but has exactly one algebraic error, such as a missing factor, incorrect operation or including ± instead of the positive root only, or solving for a value other than r (Ex. r² = (GM₁M₂)/Fg).
* 0 marks if any other response, or due to two or more errors.",Fg = GM1M2/r^2 -> r^2 Fg\nr^2 = GM1M2/Fg -> r = sqrt(GM1M2/Fg)\nr = sqrt(GM1M2/Fg) -> r = sqrt(r^2)\ncancel out\nr = sqrt(r^2) -> r=r,2,A0,,,2,Final expression r = sqrt(GM1M2/Fg) matches required rearrangement for positive r; extra steps do not change final result.,,,,,TRUE,,,,,,,
626662,195948,4287,45156,17343,30,<p>Four Seasons Landscaping is creating a rectangular flower bed at a customer’s home. The width of the flower bed will be half of the length. The total area of the flower bed is 38 square feet. Write and solve an equation to determine the width of the flower bed to the nearest tenth of a foot.</p>,2,"Answer and breakdown: Equation 2w² = 38 or equivalent and width ≈ 4.4 feet

* 2 marks if gives a correct quadratic equation relating width to area (equivalent to 2w² = 38) and solves correctly for width, giving width ≈ 4.4 feet (to the nearest tenth), with working shown.
* 1 mark if correct equation but the width is missing or contains one computation error, or the width ≈ 4.4 feet is found by a valid method but the equation is missing or not clearly stated, or the equation and width are correct but there is no working. Correctly solving for the length of the flower bed (8.7 feet). Missing equation.
* 0 marks if any other response",w=L/2\na=L*W -> 38 square feet = L * L/2\n38 = L * L/2 -> 38/L = L/2\n38/8.72 = 8.72/2 -> 4.36 = 4.36\nW=4.36,1,A0,,,1,"Student sets up a correct quadratic relationship via L·(L/2)=38 and finds width 4.36≈4.4 with working, but equation is not given in required 2w²=38 form.",,,,,TRUE,,,,,,,
626662,195950,4287,45157,17343,31,"<p>A couple planning a backyard wedding is researching different tent rental companies for their event. They contact two different companies. Buffalo Party Rental charges a $50 set-up fee, and $5 per square foot of tent space. Tent Genie charges a $25 set-up fee, and $6 per square foot of tent space.</p><p>Write an equation for Buffalo Party Rental that could be used to determine the total cost B, when x square feet of tent space is ordered. Write a second equation for Tent Genie that could be used to determine the total cost T, when x square feet of tent space is ordered.</p><p>Determine algebraically and state the minimum square feet, rounded to the nearest square foot, of tent space that must be ordered for Buffalo Party Rental to be the cheaper option.</p>",4,"<p>Part 1 Answer and breakdown: B = 5x + 50 and T = 6x + 25;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if both cost equations correct.</p></li><li><p>1 mark if exactly one of the two equations correct.</p></li><li><p>0 marks if neither equation correct.</p></li></ul>

<p>Part 2 Answer and breakdown: 26 square feet or equivalent</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correct numerical answer 26 with correct algebraic working using the cost equations or an equivalent algebraic method.</p></li><li><p>1 mark if answer 26 correct but no algebraic working shown, or the algebraic method is essentially correct with one computational or interpretation error.</p></li><li><p>0 marks if any other response.</p></li></ul>",Buffalo Party Rental y=mx+b B=5x+50\nTent Genie y=mx+b T=6x+25\nB < T -> 5x+50 < 6x+25\n5x+50 < 6x+25\n-25 -25\n5x+25 < 6x\n-5x -5x\n25 < x -> minimum = 26 square feet,4,A0,,,4,"Both equations are correct. Inequality solved correctly: x>25, so minimum whole square feet is 26 with algebra shown.",,,,,TRUE,,,,,,,
626662,195952,4287,45158,17343,32,<p>Graph the two functions on the coordinate plane below.</p><p>f(x) = 2x² – 8x + 3<br>g(x) = –2x + 3</p><p>Find all values of x for which f(x) = g(x).</p>,4,"Part 1 Answer and breakdown: [Graph showing parabola and line intersecting at (0,3) and (3,-3)];

* 2 marks if all of the following criteria are met: Both the linear and parabola graphs are plotted correctly. The parabola has vertex at (2, −5) and at least two other correct points. The line and parabola intersect at (0, 3) and (3, −3). Both the line and parabola extend to the edge of the graph or have arrows. 1 point should be deducted for each missing or incorrect criteria mentioned above.
* 1 mark if exactly one graphing error, for example one function plotted correctly and the other with a minor error, or a minor inaccuracy in one of the criteria points.
* 0 marks if two or more graphing errors, or graphs do not represent the intended functions.

<p>Part 2 Answer and Break down: x=0 and x=3</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if states both x values 0 and 3, supported by algebraic work or by reference to the correct graph.</p></li><li><p>1 mark if correctly identifies 0 and 3 but with no working, or uses a reasonable method with one computational error, or states the solutions as coordinate pairs (0, 3) and (3, −3).</p></li><li><p>0 marks if any other response</p></li></ul>","(0,3) (3,-3)",2,A2,,,3,"[{""mark_point"":""Part 1: Both functions plotted correctly with correct vertex, points, and intersections"",""awarded"":true,""evidence_from_image"":""The parabola is plotted with the correct vertex at (2, -5) and intersects the correctly plotted line at (0, 3) and (3, -3).""},{""mark_point"":""Part 1: Graphs extend to the edge of the graph or have arrows"",""awarded"":false,""evidence_from_image"":""Both the line and parabola stop at the plotted points and do not extend to the grid edges or possess arrows.""},{""mark_point"":""Part 2: Identifies correct solution values (0 and 3)"",""awarded"":true,""evidence_from_image"":""The student correctly identified the intersection points (0, 3) and (3, -3).""},{""mark_point"":""Part 2: States answer as x-values only (not coordinates)"",""awarded"":false,""evidence_from_image"":""The student wrote the answer as coordinate pairs '(0, 3) (3, -3)' rather than the required x-values.""}]",,,,,,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/6c3c693c-7dd2-43f8-8003-6e6e3e0f88f8/626662/page-10.png,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/5cc7b637-ac12-4559-bdc5-aeeff5feb111/Marking_image/page-1.png,1,1,"Part 1: Deducted 1 mark because the line graph does not extend past the intersection point (3,-3) to the edge of the grid. Part 2: Awarded 1 mark because the student stated the solutions as coordinate pairs rather than strictly as x-values."
626662,195954,4287,45159,17343,33,"<p>The table below shows the number of hours ten different scholars at Marion P. Thomas Middle School spent studying and their scores on a recent history test.</p><table style=""min-width: 275px;""><colgroup><col><col><col><col><col><col><col><col><col><col><col></colgroup><tbody><tr><th colspan=""1"" rowspan=""1""><p>Hours Spent Studying (x)</p></th><th colspan=""1"" rowspan=""1""><p>0</p></th><th colspan=""1"" rowspan=""1""><p>1</p></th><th colspan=""1"" rowspan=""1""><p>2</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>6</p></th><th colspan=""1"" rowspan=""1""><p>6</p></th><th colspan=""1"" rowspan=""1""><p>7</p></th><th colspan=""1"" rowspan=""1""><p>8</p></th></tr><tr><td colspan=""1"" rowspan=""1""><p>Test Scores (y)</p></td><td colspan=""1"" rowspan=""1""><p>35</p></td><td colspan=""1"" rowspan=""1""><p>40</p></td><td colspan=""1"" rowspan=""1""><p>46</p></td><td colspan=""1"" rowspan=""1""><p>65</p></td><td colspan=""1"" rowspan=""1""><p>67</p></td><td colspan=""1"" rowspan=""1""><p>70</p></td><td colspan=""1"" rowspan=""1""><p>82</p></td><td colspan=""1"" rowspan=""1""><p>88</p></td><td colspan=""1"" rowspan=""1""><p>82</p></td><td colspan=""1"" rowspan=""1""><p>95</p></td></tr></tbody></table><p>Write the linear regression for this data set. Round all values to the nearest hundredth.</p><p>State the correlation coefficient rounded to the nearest hundredth.</p><p>Explain what the correlation coefficient suggests in the context of the problem.</p>",4,"Part 1 Answer and breakdown: y = 7.79x + 34.27.

* 2 marks if equation written as y = mx + b with m ≈ 7.79 and b ≈ 34.27 (rounded to the nearest hundredth).
* 1 mark if equation structurally correct but with one rounding or transcription error, or a correct expression for the line is given but y = is omitted.
* 0 marks if any other response.

<p>Part 2 Answer and breakdown: r ≈ 0.98.</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if states correlation coefficient ≈ 0.98 (nearest hundredth).</p></li><li><p>0 marks if any other value or missing.</p></li></ul>

<p>Note: If a scholar does not give any correlation coefficient, they cannot receive any credit for the explanation because it is impossible to tell if they are interpreting a value correctly when that value is missing.<br>Part 3 Answer and breakdown: Strong positive association between hours studied and test score.</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if explanation refers to both variables (study time and scores) and correctly interprets r as a strong positive relationship (for example more hours studied leads to higher scores).</p></li><li><p>0 marks if explanation does not reference both variables, does not match the sign or strength of r, or is missing.</p></li></ul>",y=7.98x+33.80\nr=0.98\nThe correlation coefficient suggest that this data set has a strong correlation (r is closer to 1).,2,A0,,,2,"Regression equation has incorrect slope and intercept beyond allowed rounding; r is correct. Explanation gives strong correlation but doesn’t reference both variables, so no credit.",,,,,TRUE,,,,,,,
626662,195956,4287,45160,17343,34,<p>A system of inequalities is graphed on the coordinate plane below.</p><p>Write the system of inequalities that is represented by the graph above.</p><p>What does region A represent?</p><p>What does the gray region represent?</p>,4,"Part 1 Answer and breakdown: y < -3x + 3 and y ≤ 2x – 2 or equivalent

* 2 Marks: Both inequalities correct, including inequality symbols and whether boundaries are strict or inclusive.
* 1 Mark: Exactly one inequality correct.
* 0 Marks: Neither inequality correct.

<p>Part 2 Answer and breakdown: Region A is the solution set common to both inequalities.</p><ul class=""tight"" data-tight=""true""><li><p>1 Mark: Scholar shows understanding of the concept in the context of the question. Correct example ""Region A represents the solution set to the system of inequalities"". Incorrect example, ""Region A represents the solution"" or ""The A region represents when both graphs connect"".</p></li><li><p>0 marks Any other description or missing. Do not give credit for any responses that contain inaccurate mathematically inaccurate language.</p></li></ul>

<p>Part 3 Answer and breakdown: The grey region is the solution set of y ≤ 2x - 2</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if scholar shows understanding of the concept in the context of the question. Scholar correctly identifies the grey region as representing all solutions of y ≤ 2x - 2. Correct example, ""The gray region represents the solution to y is less than or equal to 2x-2."". Incorrect example, ""The gray region represents the solutions of one side of inequalities.""</p></li><li><p>0 marks Any other description or missing. Do not give credit for any responses that contain inaccurate mathematically inaccurate language.</p></li></ul>","(1,0), (0,-2) (1,-2)\n(2,-3) (0,-4) (1,-7)\n(3,-8) (2,-8) -> (-1,-9)\nThe Region A represents the solutions. In Region A, both inequalities meet. Since both inequalities meet at Region A, it represents the solutions.\nThe gray region represents the solutions to line f(x).",1,A0,,,0,"Developer schema conflicts with required JSON keys; cannot comply with both. Student gave no inequalities, vague Region A, and incorrect/unspecified grey region.",,,,,TRUE,,,,,,,
626662,195957,4287,45161,17343,35,"<p>The CoinStar machine at the local supermarket is broken. Instead of providing the exact number of each type of coin that is deposited, the machine can only display the total number of coins and total value. The machine shows 90 coins, with a value of $17.55.</p><p>If Mr. Rogers only placed dimes and quarters in the machine, write a system of equations in two variables, or an equation in one variable that could be used to model this situation.</p><p>Using your equation or system of equations, algebraically determine the number of quarters Mr. Rogers deposited in the machine.</p><p>Mr. Rogers’ neighbor replaced each one of his dimes with a quarter. If he uses all of his coins, determine if Mr. Rogers would have enough money to buy a cardigan priced at $20.98 if he must also pay an 8% sales tax. Justify your answer.</p>",6,"Part 1 Answer and breakdown: d + q = 90, 0.10d + 0.25q = 17.55 or equivalent system OR 0.25q + 0.10(90 – q) = 17.55 or equivalent;

* 2 marks if writes a correct system (two equations) or a correct single variable equation modelling the situation.
* 1 mark if one equation correct but the full system or model incomplete or slightly incorrect.
* 0 marks if no correct modelling equation

<p>Part 2 Answer and breakdown: 57 quarters;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correctly finds 57 as the number of quarters, with algebraic working that matches a correct model.</p></li><li><p>1 mark if answer 57 is correct but no algebraic working shown, or algebraic method logically correct but includes exactly one operation or computation error.</p></li><li><p>0 marks if any other response.</p></li></ul>

<p>Part 3 Answer and breakdown: Mr. Rogers will not have enough money.</p><ul class=""tight"" data-tight=""true""><li><p>Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.</p></li><li><p>2 marks if the response is correct with complete justification that he cannot afford the cardigan, with work that shows the new total value of his coins after swapping dimes for quarters (22.50 dollars), the cost of the cardigan including tax (22.66 dollars) or just the tax (1.68 dollars), and comparing those values as a clear comparison leading to the conclusion.</p></li><li><p>1 mark if conclusion or working shows a basically correct idea but with exactly one error in calculation, rounding or explanation, or justification is incomplete.</p></li><li><p>0 marks if incorrect conclusion or two or more significant errors in justification.</p></li></ul>",$0.25Q + $0.1D = $17.55\n$0.25Q = $17.55 - $0.1(33)\n$0.25Q = $14.25\nQ=57 quarters\nCost of cardigan = $20.98 * 1.08 = $22.66\n$22.66 > $22.5\nMr. Rogers would not have enough money to buy a cardigan... The total cost of the cardigan is greater than the total amount of money Mr. Rogers has.,6,A0,,,5,Model incomplete (missing coin-count equation). Quarters correctly solved with algebra shown. Cardigan-with-tax comparison correct; conclusion justified.,,,,,TRUE,,,,,,,
726720,195902,4287,45151,17344,25,<p>Solve the equation below algebraically. 6 - 2/3(x + 5) = 4x</p>,2,"Answer and breakdown: 4/7 or 0.571428 or exact equivalent.

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors. For instance, if the scholar attempted to distribute the -2/3 and the resulting equation is 6 - 2/3 + 10/3 = 4x, this is the result of two distinct errors. The first is dropping the x with the -2/3 term. The second is changing the sign of the 10/3 and adding it instead of subtracting it.
* 2 marks if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, and the algebraic working is logically correct.
* 1 mark if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, but there is no working shown, or the method is correct with exactly one minor error in algebra, simplification or rounding.
* 0 marks if any other response.",6 - 2/3(x + 5) = 4x\nwe need To distribute first so it can be easier\n6 - 2/3x - 10/3 = 4x\n2.6 - 2/3x = 4x\n2.6 = 3 1/3x\nx = .8,0,A0,,,0,Final answer x = 0.8 is not equivalent to 4/7 (≈0.571428).,0,Not equivalent (student=0.8 ref=0.571428).,1,"Student correctly distributes: 6 - (2/3)(x+5) -> 6 - 2/3x - 10/3 and proceeds to collect x-terms and isolate x. The slip is simplifying 6 - 10/3 to 2.6 instead of 8/3, leading to x=0.8. Overall method is a coherent linear-solve with one minor arithmetic/simplification error.",TRUE,Match,,,,,,
726720,195904,4287,45152,17344,26,"<p>F = 4x² – 3x + 1 and G = –2x² + 5. Find the trinomial that represents H, if H = 3G – F.</p>",2,"Answer and breakdown: -10x² + 3x + 14 or equivalent

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final simplified expression is equivalent to -10x² + 3x + 14 or equivalent and work is correct.
* 1 mark if final expression is correct but there is no work, or the expression shows a correct method with exactly one minor sign, computation or simplification error.
* 0 marks if any other response.",3(-2x^2+5)-4x^2-3x+1\n-6x^2+15-4x^2-3x+1\n-6x^2-4x^2-3x=-99x\n15+1=16\nH=-55x+16,0,A0,,,0,Final expression H=-55x+16 is not equivalent to -10x²+3x+14; multiple computation/simplification errors shown.,,,,,TRUE,,,,,,,
726720,195905,4287,45153,17344,27,<p>Algebraically determine the zeros of the function f(x) = x² – 4x + 3.</p>,2,"Answer and breakdown: x=1 and x=3

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if both solutions 1 and 3 given correctly, with an algebraic method shown (for example factoring, quadratic formula or completing the square).
* 1 mark if both solutions 1 and 3 correct but either no working is shown, or there is one algebraic or computational error in an otherwise correct method, or the answers are obtained by a non algebraic method.
* 0 marks if any other response or incorrect due to two or more errors.",x^2 - 4x + 3\n0 = x^2 - 4x + 3\n-3 = x^2 - 4x\nsqrt(4x-3) = sqrt(x^2)\n3.13 = x,0,A0,,,0,Student did not give both correct zeros (1 and 3). Method contains multiple algebraic errors and final answer is incorrect.,,,,,TRUE,,,,,,,
726720,195906,4287,45154,17344,28,"<p>In February 2021, the state of Texas saw one of the worst snowstorms in its history. Snowfall totals recorded in Dallas, TX are shown in the table below.</p><p>| Dallas, TX |<br>|---|---|<br>| Time | Snow (inches) |<br>| 1 a.m. | 1 |<br>| 3 a.m. | 5 |<br>| 6 a.m. | 11 |<br>| 12 noon | 33 |<br>| 3 p.m. | 36 |</p><p>Which of the following intervals had the greatest rate of snowfall, in inches per hour? 1 a.m. to 12 noon or 6 a.m. to 3 p.m. Justify your answer.</p>",2,"Answer and breakdown: 1 a.m. to 12 noon

* 2 marks if states the interval 1 a.m. to 12 noon and justifies it by correctly comparing snowfall rates on the relevant intervals.
* 1 mark if correct interval or mostly correct reasoning, but with exactly one error in calculation or interpretation.
* 0 marks if any other response.",1 AM - 12 Noon = 32 total inches of snow\n6 AM - 3 PM = 25 total inches of snow\nFrom 1 Am to 12 Noon had the greatest Rate of snowfall because 32 inches fell but from 6 Am - 3 PM only 25 inches inches fell and that is a 7 inch difference so from 1 AM - 12 Noon had the greatest Rate of snowfall per hour.,0,A0,,,1,"Correctly chose 1 a.m. to 12 noon, but compared total snowfall amounts rather than per-hour rates (interpretation error).",,,,,TRUE,,,,,,,
726720,195908,4287,45155,17344,29,"<p>The gravitational force between two objects can be calculated using the formula Fg = (GM₁M₂)/r². In the formula, G is called the gravitational constant. The variables M₁ and M₂ represent the masses of the two objects between which the force is being measured. Lastly, r is the distance between the objects. Solve for the positive value of r, in terms of the other variables.</p>",2,"Answer and breakdown: r = √((GM₁M₂)/Fg)

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final expression equivalent to r = √((GM₁M₂)/Fg) with correct rearrangement steps. r cannot be written in uppercase.
* 1 mark if expression is almost correct but has exactly one algebraic error, such as a missing factor, incorrect operation or including ± instead of the positive root only, or solving for a value other than r (Ex. r² = (GM₁M₂)/Fg).
* 0 marks if any other response, or due to two or more errors.",Fg = GM1M2/R^2\nR = Fg GM1 M2 / R^2,0,A0,,,0,Student does not isolate r or provide correct rearrangement; second line is incorrect and still contains R on both sides.,,,,,TRUE,,,,,,,
726720,195910,4287,45156,17344,30,<p>Four Seasons Landscaping is creating a rectangular flower bed at a customer’s home. The width of the flower bed will be half of the length. The total area of the flower bed is 38 square feet. Write and solve an equation to determine the width of the flower bed to the nearest tenth of a foot.</p>,2,"Answer and breakdown: Equation 2w² = 38 or equivalent and width ≈ 4.4 feet

* 2 marks if gives a correct quadratic equation relating width to area (equivalent to 2w² = 38) and solves correctly for width, giving width ≈ 4.4 feet (to the nearest tenth), with working shown.
* 1 mark if correct equation but the width is missing or contains one computation error, or the width ≈ 4.4 feet is found by a valid method but the equation is missing or not clearly stated, or the equation and width are correct but there is no working. Correctly solving for the length of the flower bed (8.7 feet). Missing equation.
* 0 marks if any other response",width = half of the length\nwidth: 4.4 when rounded,2,A0,,,1,Student gives correct width 4.4 (rounded) but does not write the required equation or show working.,,,,,TRUE,,,,,,,
726720,195912,4287,45157,17344,31,"<p>A couple planning a backyard wedding is researching different tent rental companies for their event. They contact two different companies. Buffalo Party Rental charges a $50 set-up fee, and $5 per square foot of tent space. Tent Genie charges a $25 set-up fee, and $6 per square foot of tent space.</p><p>Write an equation for Buffalo Party Rental that could be used to determine the total cost B, when x square feet of tent space is ordered. Write a second equation for Tent Genie that could be used to determine the total cost T, when x square feet of tent space is ordered.</p><p>Determine algebraically and state the minimum square feet, rounded to the nearest square foot, of tent space that must be ordered for Buffalo Party Rental to be the cheaper option.</p>",4,"<p>Part 1 Answer and breakdown: B = 5x + 50 and T = 6x + 25;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if both cost equations correct.</p></li><li><p>1 mark if exactly one of the two equations correct.</p></li><li><p>0 marks if neither equation correct.</p></li></ul>

<p>Part 2 Answer and breakdown: 26 square feet or equivalent</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correct numerical answer 26 with correct algebraic working using the cost equations or an equivalent algebraic method.</p></li><li><p>1 mark if answer 26 correct but no algebraic working shown, or the algebraic method is essentially correct with one computational or interpretation error.</p></li><li><p>0 marks if any other response.</p></li></ul>",Buffalo Party: 50 + 5x = B\nTent Genie: 25 + 6x = T\n50 -> square foot\n50 + 5(50) = B\n50 + 250 = 300\n25 + 6(50) = T\n25 + 300 = 325,2,A0,,,3,"Both cost equations are correct (2 marks). Student compares costs at x=50 only and does not solve algebraically for the minimum x, so Part 2 earns 1 mark for essentially correct method but interpretation error.",,,,,TRUE,,,,,,,
726720,195914,4287,45158,17344,32,<p>Graph the two functions on the coordinate plane below.</p><p>f(x) = 2x² – 8x + 3<br>g(x) = –2x + 3</p><p>Find all values of x for which f(x) = g(x).</p>,4,"Part 1 Answer and breakdown: [Graph showing parabola and line intersecting at (0,3) and (3,-3)];

* 2 marks if all of the following criteria are met: Both the linear and parabola graphs are plotted correctly. The parabola has vertex at (2, −5) and at least two other correct points. The line and parabola intersect at (0, 3) and (3, −3). Both the line and parabola extend to the edge of the graph or have arrows. 1 point should be deducted for each missing or incorrect criteria mentioned above.
* 1 mark if exactly one graphing error, for example one function plotted correctly and the other with a minor error, or a minor inaccuracy in one of the criteria points.
* 0 marks if two or more graphing errors, or graphs do not represent the intended functions.

<p>Part 2 Answer and Break down: x=0 and x=3</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if states both x values 0 and 3, supported by algebraic work or by reference to the correct graph.</p></li><li><p>1 mark if correctly identifies 0 and 3 but with no working, or uses a reasonable method with one computational error, or states the solutions as coordinate pairs (0, 3) and (3, −3).</p></li><li><p>0 marks if any other response</p></li></ul>","When f(x) = g(x) the x Are (0,3) and (3,-3)",0,A2,,,1,"[{""mark_point"":""Part 1: Both linear and parabola graphs plotted correctly (vertex at (2, -5), intersections at (0, 3) and (3, -3))"",""awarded"":true,""evidence_from_image"":""The student correctly plots the parabola with vertex at (2, -5) and the line passing through intersections (0, 3) and (3, -3).""},{""mark_point"":""Part 1: Graphs extend to the edge of the graph or have arrows"",""awarded"":false,""evidence_from_image"":""The linear graph stops abruptly at the intersection point (3, -3) and does not extend to the edge; neither graph has arrows.""},{""mark_point"":""Part 2: States both x values 0 and 3"",""awarded"":false,""evidence_from_image"":""The student identified the intersection points but did not isolate the x-values as the final answer.""},{""mark_point"":""Part 2: States solutions as coordinate pairs (1 mark)"",""awarded"":true,""evidence_from_image"":""The student wrote 'the x are (0,3) and (3,-3)', providing coordinate pairs instead of just x values.""}]",,,,,,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/6c3c693c-7dd2-43f8-8003-6e6e3e0f88f8/726720/page-10.png,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/5cc7b637-ac12-4559-bdc5-aeeff5feb111/Marking_image/page-1.png,0,1,"Part 1: Score is 0 due to multiple errors: Parabola vertex is incorrect (too high), and graphs lack arrows or full extension. Part 2: Score is 1 because the student identified the correct values but stated them as coordinate pairs, satisfying the specific 1-mark criterion."
